ID,Run,Batch,Exp_Type,Variable_Regions,SampleNum,Plate,Row,Column,Experiment,Comm,Rep,Carbon,Conc,Transfer,forward_reads,reverse_reads
S253_R2,R2,YaleYCGA_RQ5908,Rep1,V4,253.0,4.0,F,1.0,T12-R3-2,X1,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134035/SRR7134035_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134035/SRR7134035_2.fastq.gz
S254_R2,R2,YaleYCGA_RQ5908,Rep1,V4,254.0,4.0,F,2.0,T12-R3-2,X2,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134036/SRR7134036_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134036/SRR7134036_2.fastq.gz
S255_R2,R2,YaleYCGA_RQ5908,Rep1,V4,255.0,4.0,F,3.0,T12-R3-2,X3,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134033/SRR7134033_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134033/SRR7134033_2.fastq.gz
S256_R2,R2,YaleYCGA_RQ5908,Rep1,V4,256.0,4.0,F,4.0,T12-R3-2,X4,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134034/SRR7134034_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134034/SRR7134034_2.fastq.gz
S257_R2,R2,YaleYCGA_RQ5908,Rep1,V4,257.0,4.0,F,5.0,T12-R3-2,X5,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134031/SRR7134031_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134031/SRR7134031_2.fastq.gz
S258_R2,R2,YaleYCGA_RQ5908,Rep1,V4,258.0,4.0,F,6.0,T12-R3-2,X6,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134032/SRR7134032_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134032/SRR7134032_2.fastq.gz
S259_R2,R2,YaleYCGA_RQ5908,Rep1,V4,259.0,4.0,F,7.0,T12-R3-2,X7,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134041/SRR7134041_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134041/SRR7134041_2.fastq.gz
S260_R2,R2,YaleYCGA_RQ5908,Rep1,V4,260.0,4.0,F,8.0,T12-R3-2,X8,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134042/SRR7134042_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134042/SRR7134042_2.fastq.gz
S261_R2,R2,YaleYCGA_RQ5908,Rep1,V4,261.0,4.0,F,9.0,T12-R3-2,X9,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133871/SRR7133871_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7133871/SRR7133871_2.fastq.gz
S262_R2,R2,YaleYCGA_RQ5908,Rep1,V4,262.0,4.0,F,10.0,T12-R3-2,X10,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133870/SRR7133870_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7133870/SRR7133870_2.fastq.gz
S263_R2,R2,YaleYCGA_RQ5908,Rep1,V4,263.0,4.0,F,11.0,T12-R3-2,X11,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133869/SRR7133869_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7133869/SRR7133869_2.fastq.gz
S264_R2,R2,YaleYCGA_RQ5908,Rep1,V4,264.0,4.0,F,12.0,T12-R3-2,X12,6.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133868/SRR7133868_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133868/SRR7133868_2.fastq.gz
S265_R2,R2,YaleYCGA_RQ5908,Rep1,V4,265.0,4.0,G,1.0,T12-R3-2,X1,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133875/SRR7133875_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133875/SRR7133875_2.fastq.gz
S266_R2,R2,YaleYCGA_RQ5908,Rep1,V4,266.0,4.0,G,2.0,T12-R3-2,X2,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133874/SRR7133874_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133874/SRR7133874_2.fastq.gz
S267_R2,R2,YaleYCGA_RQ5908,Rep1,V4,267.0,4.0,G,3.0,T12-R3-2,X3,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133873/SRR7133873_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133873/SRR7133873_2.fastq.gz
S268_R2,R2,YaleYCGA_RQ5908,Rep1,V4,268.0,4.0,G,4.0,T12-R3-2,X4,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134069/SRR7134069_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134069/SRR7134069_2.fastq.gz
S269_R2,R2,YaleYCGA_RQ5908,Rep1,V4,269.0,4.0,G,5.0,T12-R3-2,X5,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133866/SRR7133866_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133866/SRR7133866_2.fastq.gz
S270_R2,R2,YaleYCGA_RQ5908,Rep1,V4,270.0,4.0,G,6.0,T12-R3-2,X6,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133865/SRR7133865_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133865/SRR7133865_2.fastq.gz
S271_R2,R2,YaleYCGA_RQ5908,Rep1,V4,271.0,4.0,G,7.0,T12-R3-2,X7,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134287/SRR7134287_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134287/SRR7134287_2.fastq.gz
S272_R2,R2,YaleYCGA_RQ5908,Rep1,V4,272.0,4.0,G,8.0,T12-R3-2,X8,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134288/SRR7134288_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134288/SRR7134288_2.fastq.gz
S273_R2,R2,YaleYCGA_RQ5908,Rep1,V4,273.0,4.0,G,9.0,T12-R3-2,X9,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134289/SRR7134289_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134289/SRR7134289_2.fastq.gz
S274_R2,R2,YaleYCGA_RQ5908,Rep1,V4,274.0,4.0,G,10.0,T12-R3-2,X10,7.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134290/SRR7134290_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134290/SRR7134290_2.fastq.gz
S277_R2,R2,YaleYCGA_RQ5908,Rep1,V4,277.0,4.0,H,1.0,T12-R3-2,X1,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134283/SRR7134283_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134283/SRR7134283_2.fastq.gz
S278_R2,R2,YaleYCGA_RQ5908,Rep1,V4,278.0,4.0,H,2.0,T12-R3-2,X2,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134284/SRR7134284_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134284/SRR7134284_2.fastq.gz
S279_R2,R2,YaleYCGA_RQ5908,Rep1,V4,279.0,4.0,H,3.0,T12-R3-2,X3,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134285/SRR7134285_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134285/SRR7134285_2.fastq.gz
S280_R2,R2,YaleYCGA_RQ5908,Rep1,V4,280.0,4.0,H,4.0,T12-R3-2,X4,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134286/SRR7134286_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134286/SRR7134286_2.fastq.gz
S281_R2,R2,YaleYCGA_RQ5908,Rep1,V4,281.0,4.0,H,5.0,T12-R3-2,X5,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134281/SRR7134281_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134281/SRR7134281_2.fastq.gz
S282_R2,R2,YaleYCGA_RQ5908,Rep1,V4,282.0,4.0,H,6.0,T12-R3-2,X6,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134282/SRR7134282_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134282/SRR7134282_2.fastq.gz
S283_R2,R2,YaleYCGA_RQ5908,Rep1,V4,283.0,4.0,H,7.0,T12-R3-2,X7,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134365/SRR7134365_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134365/SRR7134365_2.fastq.gz
S284_R2,R2,YaleYCGA_RQ5908,Rep1,V4,284.0,4.0,H,8.0,T12-R3-2,X8,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134364/SRR7134364_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134364/SRR7134364_2.fastq.gz
S285_R2,R2,YaleYCGA_RQ5908,Rep1,V4,285.0,4.0,H,9.0,T12-R3-2,X9,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134367/SRR7134367_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134367/SRR7134367_2.fastq.gz
S286_R2,R2,YaleYCGA_RQ5908,Rep1,V4,286.0,4.0,H,10.0,T12-R3-2,X10,8.0,Leucine,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134366/SRR7134366_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134366/SRR7134366_2.fastq.gz
S289_R1,R1,YaleYCGA_RQ5643,Rep1,V4,289.0,4.0,A,1.0,Glu-T12-X1-Rep1,X1,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134369/SRR7134369_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134369/SRR7134369_2.fastq.gz
S290_R1,R1,YaleYCGA_RQ5643,Rep1,V4,290.0,4.0,A,2.0,Glu-T12-X2-Rep1,X2,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134368/SRR7134368_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134368/SRR7134368_2.fastq.gz
S291_R1,R1,YaleYCGA_RQ5643,Rep1,V4,291.0,4.0,A,3.0,Glu-T12-X3-Rep1,X3,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134371/SRR7134371_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134371/SRR7134371_2.fastq.gz
S292_R1,R1,YaleYCGA_RQ5643,Rep1,V4,292.0,4.0,A,4.0,Glu-T12-X4-Rep1,X4,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134370/SRR7134370_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134370/SRR7134370_2.fastq.gz
S293_R1,R1,YaleYCGA_RQ5643,Rep1,V4,293.0,4.0,A,5.0,Glu-T12-X5-Rep1,X5,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134373/SRR7134373_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134373/SRR7134373_2.fastq.gz
S294_R1,R1,YaleYCGA_RQ5643,Rep1,V4,294.0,4.0,A,6.0,Glu-T12-X6-Rep1,X6,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134372/SRR7134372_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134372/SRR7134372_2.fastq.gz
S295_R1,R1,YaleYCGA_RQ5643,Rep1,V4,295.0,4.0,A,7.0,Glu-T12-X7-Rep1,X7,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134219/SRR7134219_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134219/SRR7134219_2.fastq.gz
S296_R1,R1,YaleYCGA_RQ5643,Rep1,V4,296.0,4.0,A,8.0,Glu-T12-X8-Rep1,X8,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134220/SRR7134220_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134220/SRR7134220_2.fastq.gz
S297_R1,R1,YaleYCGA_RQ5643,Rep1,V4,297.0,4.0,A,9.0,Glu-T12-X9-Rep1,X9,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134217/SRR7134217_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134217/SRR7134217_2.fastq.gz
S298_R1,R1,YaleYCGA_RQ5643,Rep1,V4,298.0,4.0,A,10.0,Glu-T12-X10-Rep1,X10,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134218/SRR7134218_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134218/SRR7134218_2.fastq.gz
S299_R1,R1,YaleYCGA_RQ5643,Rep1,V4,299.0,4.0,A,11.0,Glu-T12-X11-Rep1,X11,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134223/SRR7134223_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134223/SRR7134223_2.fastq.gz
S300_R1,R1,YaleYCGA_RQ5643,Rep1,V4,300.0,4.0,A,12.0,Glu-T12-X12-Rep1,X12,1.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134224/SRR7134224_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134224/SRR7134224_2.fastq.gz
S301_R1,R1,YaleYCGA_RQ5643,Rep1,V4,301.0,4.0,B,1.0,Glu-T12-X1-Rep2,X1,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134221/SRR7134221_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134221/SRR7134221_2.fastq.gz
S302_R1,R1,YaleYCGA_RQ5643,Rep1,V4,302.0,4.0,B,2.0,Glu-T12-X2-Rep2,X2,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134222/SRR7134222_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134222/SRR7134222_2.fastq.gz
S303_R1,R1,YaleYCGA_RQ5643,Rep1,V4,303.0,4.0,B,3.0,Glu-T12-X3-Rep2,X3,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134225/SRR7134225_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134225/SRR7134225_2.fastq.gz
S304_R1,R1,YaleYCGA_RQ5643,Rep1,V4,304.0,4.0,B,4.0,Glu-T12-X4-Rep2,X4,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134226/SRR7134226_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134226/SRR7134226_2.fastq.gz
S305_R1,R1,YaleYCGA_RQ5643,Rep1,V4,305.0,4.0,B,5.0,Glu-T12-X5-Rep2,X5,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134230/SRR7134230_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134230/SRR7134230_2.fastq.gz
S306_R1,R1,YaleYCGA_RQ5643,Rep1,V4,306.0,4.0,B,6.0,Glu-T12-X6-Rep2,X6,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134231/SRR7134231_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134231/SRR7134231_2.fastq.gz
S307_R1,R1,YaleYCGA_RQ5643,Rep1,V4,307.0,4.0,B,7.0,Glu-T12-X7-Rep2,X7,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134228/SRR7134228_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134228/SRR7134228_2.fastq.gz
S308_R1,R1,YaleYCGA_RQ5643,Rep1,V4,308.0,4.0,B,8.0,Glu-T12-X8-Rep2,X8,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134229/SRR7134229_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134229/SRR7134229_2.fastq.gz
S309_R1,R1,YaleYCGA_RQ5643,Rep1,V4,309.0,4.0,B,9.0,Glu-T12-X9-Rep2,X9,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134234/SRR7134234_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134234/SRR7134234_2.fastq.gz
S310_R1,R1,YaleYCGA_RQ5643,Rep1,V4,310.0,4.0,B,10.0,Glu-T12-X10-Rep2,X10,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134235/SRR7134235_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134235/SRR7134235_2.fastq.gz
S311_R1,R1,YaleYCGA_RQ5643,Rep1,V4,311.0,4.0,B,11.0,Glu-T12-X11-Rep2,X11,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134232/SRR7134232_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134232/SRR7134232_2.fastq.gz
S312_R1,R1,YaleYCGA_RQ5643,Rep1,V4,312.0,4.0,B,12.0,Glu-T12-X12-Rep2,X12,2.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134233/SRR7134233_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134233/SRR7134233_2.fastq.gz
S313_R1,R1,YaleYCGA_RQ5643,Rep1,V4,313.0,4.0,C,1.0,Glu-T12-X1-Rep3,X1,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134236/SRR7134236_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134236/SRR7134236_2.fastq.gz
S314_R1,R1,YaleYCGA_RQ5643,Rep1,V4,314.0,4.0,C,2.0,Glu-T12-X2-Rep3,X2,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134237/SRR7134237_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134237/SRR7134237_2.fastq.gz
S315_R1,R1,YaleYCGA_RQ5643,Rep1,V4,315.0,4.0,C,3.0,Glu-T12-X3-Rep3,X3,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134375/SRR7134375_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7134375/SRR7134375_2.fastq.gz
S316_R1,R1,YaleYCGA_RQ5643,Rep1,V4,316.0,4.0,C,4.0,Glu-T12-X4-Rep3,X4,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134374/SRR7134374_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7134374/SRR7134374_2.fastq.gz
S317_R1,R1,YaleYCGA_RQ5643,Rep1,V4,317.0,4.0,C,5.0,Glu-T12-X5-Rep3,X5,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134377/SRR7134377_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7134377/SRR7134377_2.fastq.gz
S318_R1,R1,YaleYCGA_RQ5643,Rep1,V4,318.0,4.0,C,6.0,Glu-T12-X6-Rep3,X6,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134376/SRR7134376_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7134376/SRR7134376_2.fastq.gz
S319_R1,R1,YaleYCGA_RQ5643,Rep1,V4,319.0,4.0,C,7.0,Glu-T12-X7-Rep3,X7,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134379/SRR7134379_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/009/SRR7134379/SRR7134379_2.fastq.gz
S320_R1,R1,YaleYCGA_RQ5643,Rep1,V4,320.0,4.0,C,8.0,Glu-T12-X8-Rep3,X8,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134378/SRR7134378_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7134378/SRR7134378_2.fastq.gz
S321_R1,R1,YaleYCGA_RQ5643,Rep1,V4,321.0,4.0,C,9.0,Glu-T12-X9-Rep3,X9,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134381/SRR7134381_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/001/SRR7134381/SRR7134381_2.fastq.gz
S322_R1,R1,YaleYCGA_RQ5643,Rep1,V4,322.0,4.0,C,10.0,Glu-T12-X10-Rep3,X10,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134380/SRR7134380_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/000/SRR7134380/SRR7134380_2.fastq.gz
S323_R1,R1,YaleYCGA_RQ5643,Rep1,V4,323.0,4.0,C,11.0,Glu-T12-X11-Rep3,X11,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134383/SRR7134383_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7134383/SRR7134383_2.fastq.gz
S324_R1,R1,YaleYCGA_RQ5643,Rep1,V4,324.0,4.0,C,12.0,Glu-T12-X12-Rep3,X12,3.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134382/SRR7134382_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7134382/SRR7134382_2.fastq.gz
S325_R1,R1,YaleYCGA_RQ5643,Rep1,V4,325.0,4.0,D,1.0,Glu-T12-X1-Rep4,X1,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133912/SRR7133912_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/002/SRR7133912/SRR7133912_2.fastq.gz
S326_R1,R1,YaleYCGA_RQ5643,Rep1,V4,326.0,4.0,D,2.0,Glu-T12-X2-Rep4,X2,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133913/SRR7133913_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/003/SRR7133913/SRR7133913_2.fastq.gz
S327_R1,R1,YaleYCGA_RQ5643,Rep1,V4,327.0,4.0,D,3.0,Glu-T12-X3-Rep4,X3,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133914/SRR7133914_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/004/SRR7133914/SRR7133914_2.fastq.gz
S328_R1,R1,YaleYCGA_RQ5643,Rep1,V4,328.0,4.0,D,4.0,Glu-T12-X4-Rep4,X4,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133915/SRR7133915_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/005/SRR7133915/SRR7133915_2.fastq.gz
S329_R1,R1,YaleYCGA_RQ5643,Rep1,V4,329.0,4.0,D,5.0,Glu-T12-X5-Rep4,X5,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133916/SRR7133916_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/006/SRR7133916/SRR7133916_2.fastq.gz
S330_R1,R1,YaleYCGA_RQ5643,Rep1,V4,330.0,4.0,D,6.0,Glu-T12-X6-Rep4,X6,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133917/SRR7133917_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/007/SRR7133917/SRR7133917_2.fastq.gz
S331_R1,R1,YaleYCGA_RQ5643,Rep1,V4,331.0,4.0,D,7.0,Glu-T12-X7-Rep4,X7,4.0,Glucose,0.07,12,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133918/SRR7133918_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR713/008/SRR7133918/SRR7133918_2.fastq.gz
